condition,model_level,objective,candidate_id,order
AD->AD,d2,o_min,m047528_o_min_ord3_rk00014,3
AD->AD,d2,o_min,m071520_o_min_ord27_rk00006,27
AD->AD,d3,o_max,m000015_o_max_ord3_rk00016,3
AD->AD,d3,o_max,m005004_o_max_ord8_rk00005,8
AD->AD,d3,o_max,m002010_o_max_ord5_rk00011,5
AD->AD,d3,o_max,m006004_o_max_ord9_rk00005,9
AD->AD,d3,o_max,m000017_o_max_ord3_rk00018,3
AD->AD,d3,o_max,m004008_o_max_ord7_rk00009,7
AD->AD,d3,o_max,m001016_o_max_ord4_rk00017,4
AD->AD,d3,o_max,m002009_o_max_ord5_rk00010,5
AD->AD,d3,o_max,m002005_o_max_ord5_rk00006,5
AD->AD,d3,o_max,m001010_o_max_ord4_rk00011,4
AD->AD,d3,o_max,m004005_o_max_ord7_rk00006,7
AD->AD,d3,o_max,m005003_o_max_ord8_rk00004,8
AD->AD,d3,o_max,m006001_o_max_ord9_rk00002,9
AD->AD,d3,o_max,m000007_o_max_ord3_rk00008,3
AD->AD,d3,o_max,m007009_o_max_ord10_rk00010,10
AD->AD,d3,o_max,m006016_o_max_ord9_rk00017,9
AD->AD,d3,o_max,m005012_o_max_ord8_rk00013,8
AD->AD,d3,o_max,m002013_o_max_ord5_rk00014,5
AD->AD,d3,o_max,m002002_o_max_ord5_rk00003,5
AD->AD,d3,o_max,m006009_o_max_ord9_rk00010,9
AD->AD,d3,o_min,m049530_o_min_ord5_rk00016,5
AD->AD,d3,o_min,m065526_o_min_ord21_rk00012,21
AD->AD,d3,o_min,m072523_o_min_ord28_rk00009,28
AD->AD,d3,o_min,m066527_o_min_ord22_rk00013,22
AD->AD,d3,o_min,m073526_o_min_ord29_rk00012,29
AD->AD,d3,o_min,m058518_o_min_ord14_rk00004,14
AD->AD,d3,o_min,m061529_o_min_ord17_rk00015,17
AD->AD,d3,o_min,m070518_o_min_ord26_rk00004,26
AD->AD,d3,o_min,m048516_o_min_ord4_rk00002,4
AD->AD,d3,o_min,m064519_o_min_ord20_rk00005,20
AD->AD,d3,o_min,m065528_o_min_ord21_rk00014,21
AD->AD,d3,o_min,m067526_o_min_ord23_rk00012,23
AD->AD,d3,o_min,m067531_o_min_ord23_rk00017,23
AD->AD,d3,o_min,m062530_o_min_ord18_rk00016,18
AD->AD,d3,o_min,m067523_o_min_ord23_rk00009,23
AD->AD,d3,o_min,m072522_o_min_ord28_rk00008,28
AD->AD,d3,o_min,m072519_o_min_ord28_rk00005,28
AD->AD,d3,o_min,m048521_o_min_ord4_rk00007,4
AD->AD,d3,o_min,m071520_o_min_ord27_rk00006,27
AD->AD,d3,o_min,m072533_o_min_ord28_rk00019,28
AD->FTD,OLS,o_max,m001019_o_max_ord4_rk00020,4
AD->FTD,OLS,o_max,m000001_o_max_ord3_rk00002,3
AD->FTD,OLS,o_max,m004013_o_max_ord7_rk00014,7
AD->FTD,OLS,o_max,m003014_o_max_ord6_rk00015,6
AD->FTD,OLS,o_max,m012016_o_max_ord15_rk00017,15
AD->FTD,OLS,o_max,m007014_o_max_ord10_rk00015,10
AD->FTD,OLS,o_max,m011018_o_max_ord14_rk00019,14
AD->FTD,OLS,o_max,m008006_o_max_ord11_rk00007,11
AD->FTD,OLS,o_max,m007019_o_max_ord10_rk00020,10
AD->FTD,OLS,o_max,m003010_o_max_ord6_rk00011,6
AD->FTD,OLS,o_max,m007004_o_max_ord10_rk00005,10
AD->FTD,OLS,o_max,m009007_o_max_ord12_rk00008,12
AD->FTD,OLS,o_max,m000018_o_max_ord3_rk00019,3
AD->FTD,OLS,o_max,m007001_o_max_ord10_rk00002,10
AD->FTD,OLS,o_max,m006011_o_max_ord9_rk00012,9
AD->FTD,OLS,o_max,m003017_o_max_ord6_rk00018,6
AD->FTD,OLS,o_max,m003006_o_max_ord6_rk00007,6
AD->FTD,OLS,o_max,m002014_o_max_ord5_rk00015,5
AD->FTD,OLS,o_max,m002012_o_max_ord5_rk00013,5
AD->FTD,OLS,o_max,m009012_o_max_ord12_rk00013,12
AD->FTD,OLS,o_min,m048525_o_min_ord4_rk00011,4
AD->FTD,OLS,o_min,m048520_o_min_ord4_rk00006,4
AD->FTD,OLS,o_min,m047525_o_min_ord3_rk00011,3
AD->FTD,OLS,o_min,m047531_o_min_ord3_rk00017,3
AD->FTD,OLS,o_min,m048533_o_min_ord4_rk00019,4
AD->FTD,OLS,o_min,m048518_o_min_ord4_rk00004,4
AD->FTD,OLS,o_min,m048528_o_min_ord4_rk00014,4
AD->FTD,OLS,o_min,m047528_o_min_ord3_rk00014,3
AD->FTD,OLS,o_min,m048517_o_min_ord4_rk00003,4
AD->FTD,OLS,o_min,m048519_o_min_ord4_rk00005,4
AD->FTD,OLS,o_min,m048526_o_min_ord4_rk00012,4
AD->FTD,OLS,o_min,m048521_o_min_ord4_rk00007,4
AD->FTD,OLS,o_min,m047515_o_min_ord3_rk00001,3
AD->FTD,OLS,o_min,m048531_o_min_ord4_rk00017,4
AD->FTD,OLS,o_min,m047530_o_min_ord3_rk00016,3
AD->FTD,OLS,o_min,m047533_o_min_ord3_rk00019,3
AD->FTD,OLS,o_min,m047517_o_min_ord3_rk00003,3
AD->FTD,OLS,o_min,m053519_o_min_ord9_rk00005,9
AD->FTD,OLS,o_min,m048516_o_min_ord4_rk00002,4
AD->FTD,OLS,o_min,m050515_o_min_ord6_rk00001,6
AD->FTD,d1,o_max,m023000_o_max_ord26_rk00001,26
AD->FTD,d1,o_max,m020007_o_max_ord23_rk00008,23
AD->FTD,d1,o_max,m020004_o_max_ord23_rk00005,23
AD->FTD,d1,o_max,m018006_o_max_ord21_rk00007,21
AD->FTD,d1,o_max,m019014_o_max_ord22_rk00015,22
AD->FTD,d1,o_max,m024000_o_max_ord27_rk00001,27
AD->FTD,d1,o_max,m018015_o_max_ord21_rk00016,21
AD->FTD,d1,o_max,m026017_o_max_ord29_rk00018,29
AD->FTD,d1,o_max,m022002_o_max_ord25_rk00003,25
AD->FTD,d1,o_max,m020002_o_max_ord23_rk00003,23
AD->FTD,d1,o_max,m018000_o_max_ord21_rk00001,21
AD->FTD,d1,o_max,m025018_o_max_ord28_rk00019,28
AD->FTD,d1,o_max,m026018_o_max_ord29_rk00019,29
AD->FTD,d1,o_max,m021000_o_max_ord24_rk00001,24
AD->FTD,d1,o_max,m021019_o_max_ord24_rk00020,24
AD->FTD,d1,o_max,m018004_o_max_ord21_rk00005,21
AD->FTD,d1,o_max,m016000_o_max_ord19_rk00001,19
AD->FTD,d1,o_max,m014000_o_max_ord17_rk00001,17
AD->FTD,d1,o_max,m019004_o_max_ord22_rk00005,22
AD->FTD,d1,o_max,m020008_o_max_ord23_rk00009,23
AD->FTD,d1,o_min,m048534_o_min_ord4_rk00020,4
AD->FTD,d1,o_min,m049520_o_min_ord5_rk00006,5
AD->FTD,d1,o_min,m064517_o_min_ord20_rk00003,20
AD->FTD,d1,o_min,m059527_o_min_ord15_rk00013,15
AD->FTD,d1,o_min,m060523_o_min_ord16_rk00009,16
AD->FTD,d1,o_min,m060526_o_min_ord16_rk00012,16
AD->FTD,d1,o_min,m048524_o_min_ord4_rk00010,4
AD->FTD,d1,o_min,m048522_o_min_ord4_rk00008,4
AD->FTD,d1,o_min,m063526_o_min_ord19_rk00012,19
AD->FTD,d1,o_min,m047526_o_min_ord3_rk00012,3
AD->FTD,d1,o_min,m049534_o_min_ord5_rk00020,5
AD->FTD,d1,o_min,m056521_o_min_ord12_rk00007,12
AD->FTD,d1,o_min,m064529_o_min_ord20_rk00015,20
AD->FTD,d1,o_min,m066532_o_min_ord22_rk00018,22
AD->FTD,d1,o_min,m059533_o_min_ord15_rk00019,15
AD->FTD,d1,o_min,m059517_o_min_ord15_rk00003,15
AD->FTD,d1,o_min,m059519_o_min_ord15_rk00005,15
AD->FTD,d1,o_min,m061520_o_min_ord17_rk00006,17
AD->FTD,d1,o_min,m050522_o_min_ord6_rk00008,6
AD->FTD,d1,o_min,m055520_o_min_ord11_rk00006,11
AD->FTD,d2,o_max,m023000_o_max_ord26_rk00001,26
AD->FTD,d2,o_max,m021010_o_max_ord24_rk00011,24
AD->FTD,d2,o_max,m021019_o_max_ord24_rk00020,24
AD->FTD,d2,o_max,m015000_o_max_ord18_rk00001,18
AD->FTD,d2,o_max,m018004_o_max_ord21_rk00005,21
AD->FTD,d2,o_max,m022002_o_max_ord25_rk00003,25
AD->FTD,d2,o_max,m018012_o_max_ord21_rk00013,21
AD->FTD,d2,o_max,m026017_o_max_ord29_rk00018,29
AD->FTD,d2,o_max,m019000_o_max_ord22_rk00001,22
AD->FTD,d2,o_max,m021000_o_max_ord24_rk00001,24
AD->FTD,d2,o_max,m016000_o_max_ord19_rk00001,19
AD->FTD,d2,o_max,m017018_o_max_ord20_rk00019,20
AD->FTD,d2,o_max,m017011_o_max_ord20_rk00012,20
AD->FTD,d2,o_max,m018015_o_max_ord21_rk00016,21
AD->FTD,d2,o_max,m019001_o_max_ord22_rk00002,22
AD->FTD,d2,o_max,m019004_o_max_ord22_rk00005,22
AD->FTD,d2,o_max,m025018_o_max_ord28_rk00019,28
AD->FTD,d2,o_max,m020000_o_max_ord23_rk00001,23
AD->FTD,d2,o_max,m018006_o_max_ord21_rk00007,21
AD->FTD,d2,o_max,m017000_o_max_ord20_rk00001,20
AD->FTD,d2,o_min,m056526_o_min_ord12_rk00012,12
AD->FTD,d2,o_min,m058525_o_min_ord14_rk00011,14
AD->FTD,d2,o_min,m059524_o_min_ord15_rk00010,15
AD->FTD,d2,o_min,m058517_o_min_ord14_rk00003,14
AD->FTD,d2,o_min,m058533_o_min_ord14_rk00019,14
AD->FTD,d2,o_min,m049532_o_min_ord5_rk00018,5
AD->FTD,d2,o_min,m049518_o_min_ord5_rk00004,5
AD->FTD,d2,o_min,m058530_o_min_ord14_rk00016,14
AD->FTD,d2,o_min,m057523_o_min_ord13_rk00009,13
AD->FTD,d2,o_min,m048522_o_min_ord4_rk00008,4
AD->FTD,d2,o_min,m058516_o_min_ord14_rk00002,14
AD->FTD,d2,o_min,m065517_o_min_ord21_rk00003,21
AD->FTD,d2,o_min,m055531_o_min_ord11_rk00017,11
AD->FTD,d2,o_min,m066532_o_min_ord22_rk00018,22
AD->FTD,d2,o_min,m048520_o_min_ord4_rk00006,4
AD->FTD,d2,o_min,m061533_o_min_ord17_rk00019,17
AD->FTD,d2,o_min,m064527_o_min_ord20_rk00013,20
AD->FTD,d2,o_min,m057527_o_min_ord13_rk00013,13
AD->FTD,d2,o_min,m058524_o_min_ord14_rk00010,14
AD->FTD,d2,o_min,m048524_o_min_ord4_rk00010,4
AD->FTD,d3,o_max,m023000_o_max_ord26_rk00001,26
AD->FTD,d3,o_max,m025018_o_max_ord28_rk00019,28
AD->FTD,d3,o_max,m016000_o_max_ord19_rk00001,19
AD->FTD,d3,o_max,m021000_o_max_ord24_rk00001,24
AD->FTD,d3,o_max,m018000_o_max_ord21_rk00001,21
AD->FTD,d3,o_max,m022002_o_max_ord25_rk00003,25
AD->FTD,d3,o_max,m017018_o_max_ord20_rk00019,20
AD->FTD,d3,o_max,m017011_o_max_ord20_rk00012,20
AD->FTD,d3,o_max,m020004_o_max_ord23_rk00005,23
AD->FTD,d3,o_max,m018012_o_max_ord21_rk00013,21
AD->FTD,d3,o_max,m025000_o_max_ord28_rk00001,28
AD->FTD,d3,o_max,m026017_o_max_ord29_rk00018,29
AD->FTD,d3,o_max,m018004_o_max_ord21_rk00005,21
AD->FTD,d3,o_max,m021010_o_max_ord24_rk00011,24
AD->FTD,d3,o_max,m018015_o_max_ord21_rk00016,21
AD->FTD,d3,o_max,m024000_o_max_ord27_rk00001,27
AD->FTD,d3,o_max,m021019_o_max_ord24_rk00020,24
AD->FTD,d3,o_max,m019014_o_max_ord22_rk00015,22
AD->FTD,d3,o_max,m015000_o_max_ord18_rk00001,18
AD->FTD,d3,o_max,m020000_o_max_ord23_rk00001,23
AD->FTD,d3,o_min,m049518_o_min_ord5_rk00004,5
AD->FTD,d3,o_min,m058525_o_min_ord14_rk00011,14
AD->FTD,d3,o_min,m058533_o_min_ord14_rk00019,14
AD->FTD,d3,o_min,m056526_o_min_ord12_rk00012,12
AD->FTD,d3,o_min,m056521_o_min_ord12_rk00007,12
AD->FTD,d3,o_min,m059524_o_min_ord15_rk00010,15
AD->FTD,d3,o_min,m058524_o_min_ord14_rk00010,14
AD->FTD,d3,o_min,m055528_o_min_ord11_rk00014,11
AD->FTD,d3,o_min,m058522_o_min_ord14_rk00008,14
AD->FTD,d3,o_min,m058519_o_min_ord14_rk00005,14
AD->FTD,d3,o_min,m058531_o_min_ord14_rk00017,14
AD->FTD,d3,o_min,m059527_o_min_ord15_rk00013,15
AD->FTD,d3,o_min,m049522_o_min_ord5_rk00008,5
AD->FTD,d3,o_min,m061520_o_min_ord17_rk00006,17
AD->FTD,d3,o_min,m054522_o_min_ord10_rk00008,10
AD->FTD,d3,o_min,m062531_o_min_ord18_rk00017,18
AD->FTD,d3,o_min,m057523_o_min_ord13_rk00009,13
AD->FTD,d3,o_min,m058530_o_min_ord14_rk00016,14
AD->FTD,d3,o_min,m063521_o_min_ord19_rk00007,19
AD->FTD,d3,o_min,m057527_o_min_ord13_rk00013,13
FTD->FTD,OLS,o_max,m001011_o_max_ord4_rk00012,4
FTD->FTD,OLS,o_max,m003015_o_max_ord6_rk00016,6
FTD->FTD,OLS,o_max,m001015_o_max_ord4_rk00016,4
FTD->FTD,OLS,o_max,m000012_o_max_ord3_rk00013,3
FTD->FTD,OLS,o_max,m000000_o_max_ord3_rk00001,3
FTD->FTD,OLS,o_max,m001009_o_max_ord4_rk00010,4
FTD->FTD,OLS,o_max,m005010_o_max_ord8_rk00011,8
FTD->FTD,OLS,o_max,m001002_o_max_ord4_rk00003,4
FTD->FTD,OLS,o_max,m001018_o_max_ord4_rk00019,4
FTD->FTD,OLS,o_max,m002017_o_max_ord5_rk00018,5
FTD->FTD,OLS,o_max,m000017_o_max_ord3_rk00018,3
FTD->FTD,OLS,o_max,m001001_o_max_ord4_rk00002,4
FTD->FTD,OLS,o_max,m002006_o_max_ord5_rk00007,5
FTD->FTD,OLS,o_max,m003009_o_max_ord6_rk00010,6
FTD->FTD,OLS,o_max,m001017_o_max_ord4_rk00018,4
FTD->FTD,OLS,o_max,m002015_o_max_ord5_rk00016,5
FTD->FTD,OLS,o_max,m002003_o_max_ord5_rk00004,5
FTD->FTD,OLS,o_max,m001004_o_max_ord4_rk00005,4
